Code,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Name,Country,Latitude,Longitude,Elevation (meters),Time from GMT
MLO,2001,370.73,371.82,372.84,373.69,374.18,373.36,371.35,369.41,368.18,368.45,370.13,371.43,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2002,372.18,372.94,373.92,374.8,375.52,375.55,373.86,371.19,369.72,370.45,372.4,373.65,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2003,374.63,375.77,376.81,378.08,378.88,378.26,376.52,374.53,372.95,373.13,374.84,376.03,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2004,376.85,377.81,379.46,380.74,380.78,379.62,377.37,375.56,374.23,374.54,376.25,377.61,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2005,378.58,380.19,381.75,382.15,382.49,382.25,380.8,378.63,376.79,377.05,378.65,380.1,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2006,381.22,381.92,382.84,384.73,385.42,384.06,382.29,380.06,378.71,379.11,380.39,381.8,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2007,383.26,384.42,385.4,386.49,386.89,386.31,384.54,381.65,380.31,381.16,382.63,384.06,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2008,385.53,385.71,385.57,387.05,388.7,388.46,386.66,384.24,382.77,382.91,384.13,385.66,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2009,386.97,387.71,388.41,389.34,390.11,389.52,387.7,385.84,384.44,384.6,386.0,387.51,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2010,388.59,389.72,391.07,392.6,393.37,392.25,390.09,388.0,386.55,387.21,388.57,390.06,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2011,391.56,392.14,392.64,393.69,394.27,393.8,392.35,389.96,388.61,389.16,390.47,392.17,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2012,393.0,393.25,394.66,396.56,396.98,395.85,394.26,392.2,390.84,391.1,393.06,394.64,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2013,395.66,396.8,397.74,398.7,399.61,399.15,397.19,395.01,393.73,393.87,395.43,397.02,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2014,397.91,398.33,399.75,401.64,402.24,401.39,398.96,396.53,395.34,395.67,397.5,399.26,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2015,400.05,400.38,401.58,403.68,404.16,402.92,400.93,398.9,397.65,398.23,399.95,401.52,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2016,402.72,403.62,405.23,407.35,407.87,406.57,404.37,401.69,400.23,401.48,403.52,404.66,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
MLO,2017,405.54,406.27,407.35,409.01,409.79,408.72,406.97,404.87,403.11,403.44,405.24,406.69,"Mauna Loa, Hawaii",United States,19.535999999999998,-155.576,3397.0,-10 hours
NAT,2010,389.48,389.48,389.48,389.48,389.48,389.48,389.48,389.48,388.91,389.59,389.81,389.6,Farol De Mae Luiza Lighthouse,Brazil,-5.795,-35.185,50.0,-3 hours
NAT,2011,389.18,388.96,389.18,388.96,389.48,390.35,390.36,391.13,391.09,390.56,390.64,390.67,Farol De Mae Luiza Lighthouse,Brazil,-5.795,-35.185,50.0,-3 hours
NAT,2012,390.88,390.73,390.94,392.76,393.61,393.46,393.46,393.02,393.17,393.41,393.68,394.18,Farol De Mae Luiza Lighthouse,Brazil,-5.795,-35.185,50.0,-3 hours
NAT,2013,393.78,393.29,393.98,395.01,395.01,394.52,394.8,395.31,395.43,395.73,395.96,396.25,Farol De Mae Luiza Lighthouse,Brazil,-5.795,-35.185,50.0,-3 hours
NAT,2014,396.69,396.48,395.94,395.66,396.36,397.86,397.73,397.52,397.63,397.63,398.26,398.44,Farol De Mae Luiza Lighthouse,Brazil,-5.795,-35.185,50.0,-3 hours
NAT,2015,397.7,397.19,398.03,399.45,400.29,399.86,399.33,399.13,399.13,399.13,399.13,401.21,Farol De Mae Luiza Lighthouse,Brazil,-5.795,-35.185,50.0,-3 hours
NAT,2016,401.19,401.52,401.91,401.22,401.32,402.75,403.35,403.13,403.16,403.42,403.74,404.18,Farol De Mae Luiza Lighthouse,Brazil,-5.795,-35.185,50.0,-3 hours
NAT,2017,403.87,403.4,403.33,403.38,403.91,404.15,404.05,404.33,404.43,404.72,405.5,405.27,Farol De Mae Luiza Lighthouse,Brazil,-5.795,-35.185,50.0,-3 hours
NMB,1997,360.84,360.39,359.63,360.39,361.5,362.75,364.25,363.85,362.93,363.01,362.71,362.02,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,1998,365.78,365.78,365.78,365.78,365.78,365.78,366.9,366.46,365.05,365.11,365.6,365.54,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,1999,365.38,365.32,365.37,365.52,365.6,366.11,367.07,367.46,367.28,367.71,368.41,367.88,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2000,366.85,366.37,367.16,368.26,367.49,367.25,367.37,367.37,367.37,367.37,367.37,368.2,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2001,367.86,367.66,367.76,367.76,367.76,367.76,367.76,367.76,367.76,367.76,367.76,367.76,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2007,380.67,380.29,380.51,380.76,380.47,381.77,383.16,382.69,383.57,381.64,381.64,382.51,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2008,382.47,384.48,384.48,384.48,384.48,384.09,386.09,385.35,384.31,384.15,384.43,384.95,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2009,384.17,383.56,383.81,384.15,384.73,385.16,385.87,386.52,386.44,385.8,385.54,385.86,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2010,385.52,385.44,385.96,386.3,386.14,387.21,389.13,389.06,387.99,387.89,387.69,387.96,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2011,388.03,389.88,389.88,389.88,389.88,389.88,389.88,391.46,390.18,389.72,389.93,389.95,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2012,389.61,389.35,389.65,390.81,391.16,391.28,391.98,391.95,391.87,392.08,392.64,392.79,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2013,392.41,392.67,393.32,393.71,393.66,394.54,395.45,395.23,395.4,395.19,394.93,394.96,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2014,394.53,394.55,395.15,395.25,395.08,396.07,397.46,397.42,396.54,396.4,396.79,396.86,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2015,396.54,396.39,396.78,397.59,398.03,398.06,398.19,398.98,399.22,398.72,398.46,399.83,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2016,400.85,400.09,400.08,400.67,401.44,402.57,402.93,403.22,403.07,402.36,402.42,402.36,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NMB,2017,401.89,401.27,400.89,400.51,400.54,403.24,405.19,405.08,405.11,404.77,404.6,404.52,Gobabeb,Namibia,-23.58,15.03,456.0,+1 hours
NWR,1976,332.85,334.18,334.64,335.06,334.63,332.27,330.18,328.1,327.81,330.01,332.1,333.56,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1977,334.68,335.64,336.51,337.27,337.21,334.93,332.7,331.52,331.17,332.48,334.95,336.51,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1978,337.36,338.12,338.45,338.51,338.68,337.44,334.34,331.06,330.8,333.41,335.14,336.63,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1979,338.09,338.86,339.92,340.5,340.45,338.13,334.43,332.61,332.52,334.05,335.87,336.67,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1980,338.29,339.92,340.66,340.98,338.79,335.47,333.47,333.34,334.17,335.77,337.83,339.58,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1981,341.22,342.92,343.56,343.16,341.99,339.62,337.09,335.54,335.57,338.12,340.88,341.96,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1982,342.42,343.66,344.94,345.33,344.07,340.52,336.67,334.97,336.89,339.7,340.89,341.7,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1983,343.52,344.83,345.45,346.31,345.33,342.37,339.77,336.83,337.21,340.54,343.82,346.02,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1984,345.93,346.52,348.29,349.23,348.54,344.9,339.98,338.8,340.75,343.26,345.11,345.99,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1985,347.15,347.95,348.22,348.68,347.86,345.96,344.9,343.87,342.23,343.53,346.92,347.7,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1986,348.1,349.3,349.76,349.93,348.67,345.91,344.43,344.33,344.43,345.31,346.31,347.78,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1987,349.25,350.64,352.06,351.92,351.01,349.82,347.42,345.05,345.3,347.44,349.5,351.37,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1988,352.69,353.74,354.59,355.63,354.52,351.49,349.87,348.48,348.17,349.55,352.43,354.35,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1989,354.57,355.27,355.79,356.12,355.92,354.93,353.17,350.17,349.42,351.45,353.92,354.83,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1990,355.66,357.3,357.76,358.01,358.23,356.08,352.19,350.49,351.53,352.53,353.95,355.82,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1991,357.32,358.59,359.59,360.17,358.77,356.85,353.89,351.51,351.49,353.35,356.35,357.95,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1992,359.1,359.59,360.33,359.96,357.76,356.86,356.39,354.28,353.06,354.4,356.13,357.38,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1993,358.76,359.58,360.74,361.6,360.76,358.87,354.74,351.87,353.51,356.24,357.26,358.08,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1994,359.7,361.08,362.07,362.93,362.14,359.32,358.09,357.18,356.04,357.27,359.1,360.63,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1995,361.99,362.26,362.87,364.54,365.26,362.79,359.0,357.02,357.69,359.45,361.38,362.53,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1996,363.78,364.92,365.48,366.27,366.8,364.23,361.19,360.38,359.27,360.41,362.78,364.09,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1997,365.54,366.6,367.14,367.52,366.18,363.21,360.7,360.38,360.13,361.31,364.46,366.47,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1998,366.93,367.77,369.24,369.97,368.68,366.75,364.97,362.24,361.68,365.63,367.82,368.11,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,1999,369.6,370.88,371.29,371.93,372.28,369.52,364.77,362.8,364.17,366.16,368.38,370.0,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2000,370.38,371.9,373.27,373.08,371.83,370.17,369.43,367.83,366.78,368.46,370.23,371.43,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2001,372.95,373.55,374.46,375.1,373.48,372.83,373.35,370.59,368.58,369.39,371.21,373.45,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2002,374.97,376.12,376.64,376.58,375.73,374.1,372.42,370.96,370.51,371.89,374.64,376.1,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2003,376.89,377.8,378.34,379.33,378.61,376.47,375.0,372.91,371.86,374.0,377.11,378.8,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2004,378.92,379.98,380.71,380.77,380.33,378.09,375.35,373.48,374.35,376.2,377.97,379.25,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2005,380.38,382.73,384.15,384.29,382.0,378.75,378.65,377.02,375.7,377.19,379.9,383.31,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2006,384.35,384.38,385.64,386.34,384.59,381.47,379.61,378.46,378.87,381.57,382.95,383.56,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2007,384.93,385.67,386.37,388.03,387.1,383.32,381.4,380.95,380.79,381.93,383.63,385.3,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2008,388.4,389.88,389.53,390.17,389.46,386.43,382.93,380.9,381.33,384.03,386.02,387.48,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2009,389.45,390.44,390.97,391.25,389.68,386.96,386.0,385.56,384.48,385.34,387.23,388.82,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2010,390.55,392.29,392.97,393.4,393.63,391.29,388.63,386.3,386.02,388.61,390.97,392.19,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2011,393.84,395.47,396.66,397.19,395.28,392.82,391.82,389.49,388.41,390.49,392.86,393.86,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2012,395.42,396.82,397.64,397.74,395.67,394.27,393.05,390.73,390.79,392.46,394.55,396.89,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2013,398.13,399.25,400.09,400.53,400.09,398.05,395.42,393.12,392.86,394.88,397.48,399.06,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2014,400.19,401.39,402.4,403.68,403.21,399.16,395.57,394.95,395.46,397.03,399.27,400.75,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2015,401.58,403.47,404.52,404.71,404.29,400.91,397.07,395.91,396.93,399.0,402.14,404.63,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2016,405.58,406.64,407.44,408.22,406.98,404.95,403.61,401.12,400.42,402.67,406.36,408.04,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
NWR,2017,408.33,409.55,410.81,410.79,408.76,406.77,404.83,402.41,402.84,405.49,407.56,408.29,"Niwot Ridge, Colorado",United States,40.053000000000004,-105.586,3523.0,-7 hours
OPW,1984,347.56,347.56,347.56,347.56,347.56,347.56,347.56,347.56,347.56,347.56,346.69,348.42,"Olympic Peninsula, Washington",United States,48.3,-124.62799999999999,486.0,-8 hours
OPW,1985,349.54,350.24,349.34,350.03,350.65,346.63,342.2,341.19,341.1,343.6,347.26,348.7,"Olympic Peninsula, Washington",United States,48.3,-124.62799999999999,486.0,-8 hours
OPW,1986,350.36,351.47,350.56,351.22,353.36,349.85,344.87,344.71,343.77,345.79,349.83,351.35,"Olympic Peninsula, Washington",United States,48.3,-124.62799999999999,486.0,-8 hours
OPW,1987,352.01,351.89,350.51,351.9,354.13,350.78,345.1,343.25,342.37,344.87,349.63,351.97,"Olympic Peninsula, Washington",United States,48.3,-124.62799999999999,486.0,-8 hours
OPW,1988,353.29,354.12,354.16,356.7,357.96,353.89,348.69,345.79,346.85,349.68,353.59,356.41,"Olympic Peninsula, Washington",United States,48.3,-124.62799999999999,486.0,-8 hours
OPW,1989,358.26,357.68,356.11,359.12,359.92,352.11,348.33,349.86,351.76,354.58,357.45,358.63,"Olympic Peninsula, Washington",United States,48.3,-124.62799999999999,486.0,-8 hours
OPW,1990,359.08,360.82,360.37,358.64,358.96,359.57,359.57,359.57,359.57,359.57,359.57,359.57,"Olympic Peninsula, Washington",United States,48.3,-124.62799999999999,486.0,-8 hours
OXK,2006,383.6,383.6,383.6,383.6,383.6,383.6,383.48,376.65,377.33,382.3,388.4,393.44,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2007,395.19,394.24,389.69,384.78,383.01,382.98,384.48,381.22,384.31,395.73,392.64,388.83,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2008,398.48,403.71,401.2,394.41,386.78,383.48,393.74,393.74,393.74,385.22,394.07,396.35,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2009,393.29,397.1,398.66,393.51,387.63,384.53,384.1,383.12,386.17,392.64,394.37,394.26,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2010,396.73,400.27,398.86,395.06,391.29,385.83,383.87,383.02,385.22,395.23,400.17,398.93,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2011,398.59,399.45,398.97,394.63,392.91,392.42,387.45,382.86,385.3,391.87,395.29,398.23,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2012,399.27,399.09,400.14,399.67,395.11,391.27,386.5,383.92,389.41,394.77,399.55,402.24,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2013,403.35,406.0,406.66,403.58,398.48,391.85,388.56,388.56,393.55,401.25,400.74,400.95,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2014,405.32,407.66,406.73,402.9,397.53,399.23,399.46,392.02,393.03,400.73,406.0,406.83,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2015,407.56,410.03,408.4,405.07,400.28,397.52,397.02,392.53,394.46,402.34,407.18,409.99,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2016,410.21,411.09,411.33,408.6,406.35,403.62,399.88,396.27,397.96,408.37,412.3,411.08,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
OXK,2017,416.13,416.92,414.52,414.7,410.18,403.13,402.08,400.06,402.1,409.36,413.47,414.05,Ochsenkopf,Germany,50.03,11.808,1022.0,+1 hours
PAL,2001,377.87,377.87,377.87,377.87,377.87,377.87,377.87,377.87,377.87,377.87,377.87,377.87,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2002,378.17,378.78,379.57,379.64,377.04,369.15,363.6,368.28,373.05,373.31,377.3,379.74,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2003,379.07,381.04,383.02,382.06,379.03,372.81,365.97,365.2,370.06,378.59,385.0,386.14,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2004,387.29,386.8,387.24,385.67,381.85,377.29,369.31,367.41,371.72,378.1,383.4,385.01,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2005,387.04,387.86,386.28,386.27,384.45,377.24,372.54,374.04,375.25,378.39,384.81,389.22,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2006,387.16,386.42,389.34,389.44,386.0,380.74,374.65,373.49,377.02,382.38,387.97,389.69,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2007,390.16,392.61,391.44,389.33,388.36,383.66,376.78,373.65,377.18,383.47,390.41,393.17,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2008,392.11,393.53,395.55,393.72,390.9,386.38,380.09,376.05,378.98,385.06,391.1,393.92,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2009,393.75,396.14,395.62,393.15,392.59,388.84,380.47,377.61,381.55,387.49,393.76,396.99,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2010,397.49,397.59,397.47,396.62,394.56,389.79,381.29,380.16,386.91,392.21,394.87,397.85,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2011,399.52,399.91,400.06,399.32,396.94,391.24,385.1,388.21,392.07,391.06,393.88,400.48,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2012,404.27,402.16,399.85,400.41,399.25,393.56,385.1,382.67,388.22,394.53,401.83,404.92,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2013,403.55,403.27,403.24,404.17,399.42,392.12,390.04,391.0,394.91,396.58,399.0,403.6,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2014,406.39,408.08,407.01,405.49,403.81,397.84,392.82,391.44,392.28,397.84,403.2,405.49,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2015,407.17,406.53,406.96,407.9,406.33,400.75,395.76,395.49,394.64,397.7,404.6,408.75,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2016,410.37,412.13,413.55,410.57,407.89,403.83,395.39,394.34,400.84,406.52,409.37,410.73,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PAL,2017,411.53,413.06,414.31,413.97,413.17,408.46,398.41,393.73,401.39,409.31,410.5,412.77,"Pallas-Sammaltunturi, GAW Station",Finland,67.973,24.116,565.0,+2 hours
PSA,1978,332.39,332.49,332.99,333.12,333.29,334.11,334.77,335.05,335.11,334.94,334.78,334.74,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
PSA,1979,334.53,334.14,333.99,334.08,334.33,334.63,335.02,335.84,336.76,337.22,336.88,336.18,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
PSA,1981,337.13,337.03,337.16,337.46,337.82,338.17,338.56,339.04,339.32,339.32,339.14,338.8,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
PSA,1982,338.5,338.39,338.51,338.81,339.21,339.55,339.82,340.23,340.62,340.7,340.62,340.37,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
PSA,1983,339.92,339.61,339.65,340.18,340.76,341.04,341.57,342.17,342.34,342.33,342.32,342.3,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
PSA,1984,342.07,341.67,341.72,342.0,342.12,342.3,342.82,343.62,344.13,344.04,343.95,343.76,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
PSA,1985,343.18,342.97,342.97,343.03,343.27,343.65,344.22,344.94,345.2,345.26,345.3,344.99,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
PSA,1986,344.68,344.43,344.44,344.7,344.77,344.9,344.65,344.65,344.65,344.65,344.65,344.65,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
PSA,1987,345.2,345.52,345.92,346.29,346.91,347.31,347.44,347.94,348.29,348.3,348.1,348.0,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
PSA,1988,348.11,348.54,349.4,349.7,349.65,349.8,349.9,350.38,351.05,350.96,350.64,350.29,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
PSA,1989,349.84,349.88,350.19,350.3,350.37,351.14,352.2,352.5,352.29,352.16,351.97,351.66,"Palmer Station, Antarctica",United States,-64.92,-64.0,10.0,-3 hours
